id,institution,address,purpose,latitude,longitude
41089,대구광역시 남구청,대구광역시 남구 효성로 50-1,어린이보호,35.83779463,128.5990875
41090,대구광역시 남구청,대구광역시 남구 대명동 장전2길 1,어린이보호,35.84022001,128.5768671
41091,대구광역시 남구청,대구광역시 남구 장전1길 3,어린이보호,35.84300353,128.5725203
41092,대구광역시 남구청,대구광역시 남구 명덕로34길 22,어린이보호,35.85537752,128.5873307
41093,대구광역시 남구청,대구광역시 남구 명덕로8길 99,어린이보호,35.85519197,128.5748116
41094,대구광역시 남구청,대구광역시 남구 성당로50길 34,어린이보호,35.85492488,128.5759885
41095,대구광역시 남구청,대구광역시 남구 성당로50길 46,어린이보호,35.85490403,128.5765751
41096,대구광역시 남구청,대구광역시 남구 계명중앙1길 1,어린이보호,35.85692349,128.5802103
41097,대구광역시 남구청,대구광역시 남구 명덕로20길 24,어린이보호,35.85626379,128.579572
41098,대구광역시 남구청,대구광역시 남구 명덕로20길 40,어린이보호,35.85585588,128.5791839
41099,대구광역시 남구청,대구광역시 남구 성당로30길 58,어린이보호,35.84517208,128.570427
41100,대구광역시 남구청,대구광역시 남구 두류공원로20길 47 건너,어린이보호,35.84658543,128.5707914
41101,대구광역시 남구청,대구광역시 남구 두류공원로20길 50-51,어린이보호,35.84577916,128.5716491
41102,대구광역시 남구청,대구광역시 남구 양지로6길 10,어린이보호,35.85044412,128.5762328
41103,대구광역시 남구청,대구광역시 남구 양지로8길 20,어린이보호,35.85004142,128.577503
41104,대구광역시 남구청,대구광역시 남구 대명동 현충로28길 11,어린이보호,35.84536605,128.5807126
41105,대구광역시 남구청,대구광역시 남구 현충로26길 47,어린이보호,35.84405804,128.5827953
41106,대구광역시 남구청,대구광역시 남구 대명동 대명로20길 56 대명중앙시장,어린이보호,35.83702053,128.5679035
41107,대구광역시 남구청,대구광역시 남구 대명동 안지랑로10길 9-2,어린이보호,35.8342405,128.5719978
41108,대구광역시 남구청,대구광역시 남구 앞산순환로93길 65,어린이보호,35.83500732,128.5751582
41109,대구광역시 남구청,대구광역시 남구 현충로5길 87-1,어린이보호,35.8339477,128.574796
41167,대구광역시 남구청,대구광역시 남구 중앙대로31길 172-2,어린이보호,35.85216214,128.5844047
41168,대구광역시 남구청,대구광역시 남구 대봉로28길 8-2,어린이보호,35.85057838,128.603889
41169,대구광역시 남구청,대구광역시 남구 대봉로30길 37(2),어린이보호,35.85232987,128.605098
41170,대구광역시 남구청,대구광역시 남구 대봉로30길 37(2),어린이보호,35.85232987,128.605098
41171,대구광역시 남구청,대구광역시 남구 이천로29길 28-25,어린이보호,35.8532385,128.5964471
41172,대구광역시 남구청,대구광역시 남구 효성중앙길 37,어린이보호,35.83829523,128.6035079
41173,대구광역시 남구청,대구광역시 남구 앞산순환로 700,어린이보호,35.83379705,128.6018245
41174,대구광역시 남구청,대구광역시 남구 효성로 79-3,어린이보호,35.8403152,128.597911
41175,대구광역시 남구청,대구광역시 남구 효성로 76,어린이보호,35.84006025,128.5984293
41176,대구광역시 남구청,대구광역시 남구 효명길 14,어린이보호,35.83479575,128.5985778
41177,대구광역시 남구청,대구광역시 남구 효성로 21-1,어린이보호,35.83552845,128.5998563
41178,대구광역시 남구청,대구광역시 남구 현충로 133,어린이보호,35.84479394,128.5797343
41179,대구광역시 남구청,대구광역시 남구 중앙대로45길 36,어린이보호,35.85404773,128.5895557
41180,대구광역시 남구청,대구광역시 남구 중앙대로50길 36-1,어린이보호,35.85273992,128.5933877
41181,대구광역시 남구청,대구광역시 남구 명덕로34길 120,어린이보호,35.85118239,128.5875417
41182,대구광역시 남구청,대구광역시 남구 명덕로12길 116,어린이보호,35.85255707,128.5760269
41183,대구광역시 남구청,대구광역시 남구 현충로 156,어린이보호,35.84681928,128.5802804
41184,대구광역시 남구청,대구광역시 남구 대명로 247,어린이보호,35.8420053,128.5833427
41185,대구광역시 남구청,대구광역시 남구 대명동 대명로14길 12,어린이보호,35.83853989,128.5643798
41186,대구광역시 남구청,대구광역시 남구 대명로14길 52-2,어린이보호,35.83681768,128.5645226
41187,대구광역시 남구청,대구광역시 남구 대명동 앞산순환로87길 34,어린이보호,35.83209608,128.5729621
41188,대구광역시 남구청,대구광역시 남구 두류공원로 19,어린이보호,35.84017673,128.5746197
41189,대구광역시 남구청,대구광역시 남구 앞산순환로63길 1,어린이보호,35.82852027,128.5612531
41190,대구광역시 남구청,대구광역시 남구 대명동 중앙대로40길 10-1 경북유치원 경북어린이집,어린이보호,35.85008727,128.591286
41191,대구광역시 남구청,대구광역시 남구 안지랑로17길 85,어린이보호,35.83691591,128.5666264
41192,대구광역시 남구청,대구광역시 남구 골안길 18,어린이보호,35.83753623,128.561218
41193,대구광역시 남구청,대구광역시 남구 골안길 23,어린이보호,35.83718708,128.5616885
41194,대구광역시 남구청,대구광역시 남구 이천로28길 42-33,어린이보호,35.85369227,128.599736
41195,대구광역시 남구청,대구광역시 남구 장전1길 92,어린이보호,35.840583,128.576385
41196,대구광역시 남구청,대구광역시 남구 대명동 양지로6길 21,어린이보호,35.85019826,128.5767513
41197,대구광역시 남구청,대구광역시 남구 대명로49길 12,어린이보호,35.84276827,128.582974
41198,대구광역시 남구청,대구광역시 남구 대명동 자유5길 21,어린이보호,35.83724787,128.5838523
41199,대구광역시 남구청,대구광역시 남구 대명동 대명복개로 197 B동,어린이보호,35.84224765,128.5693986
42001,대구광역시 남구청,대구광역시 남구 현충로23길 23,다목적,35.84283204,128.5783828
42002,대구광역시 남구청,대구광역시 남구 현충로23길 23,다목적,35.84283204,128.5783828
42003,대구광역시 남구청,대구광역시 남구 현충로23길 21,다목적,35.84278892,128.5787123
42004,대구광역시 남구청,대구광역시 남구 안지랑로20길 55,다목적,35.83828559,128.5742739
42005,대구광역시 남구청,대구광역시 남구 안지랑로20길 55,다목적,35.83828559,128.5742739
42006,대구광역시 남구청,대구광역시 남구 안지랑로20길 55,다목적,35.83828559,128.5742739
42007,대구광역시 남구청,대구광역시 남구 대명역6길 48,다목적,35.83290801,128.5640918
42008,대구광역시 남구청,대구광역시 남구 대명역6길 48,다목적,35.83290801,128.5640918
42009,대구광역시 남구청,대구광역시 남구 대명역6길 48,다목적,35.83290801,128.5640918
42010,대구광역시 남구청,대구광역시 남구 봉덕로5길 20,다목적,35.84614252,128.5933274
42011,대구광역시 남구청,대구광역시 남구 봉덕로5길 20,다목적,35.84614252,128.5933274
42012,대구광역시 남구청,대구광역시 남구 봉덕로5길 20,다목적,35.84614252,128.5933274
42013,대구광역시 남구청,대구광역시 남구 봉덕동 이천로10길 50 봉덕2동주민센터,다목적,35.8438698,128.601257
42014,대구광역시 남구청,대구광역시 남구 봉덕동 이천로10길 50 봉덕2동주민센터,다목적,35.8438698,128.601257
42015,대구광역시 남구청,대구광역시 남구 성명공원길 49,다목적,35.84786064,128.5712354
42016,대구광역시 남구청,대구광역시 남구 봉덕로6길 35-22(목련공원-1 (고정형)),다목적,35.8437275,128.5913943
42017,대구광역시 남구청,대구광역시 남구 봉덕로6길 35-22(목련공원-1 (고정형)),다목적,35.8437275,128.5913943
42018,대구광역시 남구청,대구광역시 남구 대명로20길 28,다목적,35.837688,128.567996
42019,대구광역시 남구청,대구광역시 남구 두류공원로12길 17-25,다목적,35.84391932,128.5722999
42020,대구광역시 남구청,대구광역시 남구 두류공원로12길 17-25,다목적,35.84391932,128.5722999
42021,대구광역시 남구청,대구광역시 남구 두류공원로12길 17-25,다목적,35.84391932,128.5722999
42022,대구광역시 남구청,대구광역시 남구 영선길 34,다목적,35.85378769,128.5920449
42023,대구광역시 남구청,대구광역시 남구 영선길 39,다목적,35.8538273,128.591946
42024,대구광역시 남구청,대구광역시 남구 대명동 영선길 35,다목적,35.85402584,128.5921684
42025,대구광역시 남구청,대구광역시 남구 명덕로32길 30,다목적,35.85512088,128.5864635
42026,대구광역시 남구청,대구광역시 남구 명덕로32길 30,다목적,35.85512088,128.5864635
42027,대구광역시 남구청,대구광역시 남구 명덕로32길 30,다목적,35.85512088,128.5864635
42028,대구광역시 남구청,대구광역시 남구 명덕로18길 113,다목적,35.85286007,128.5780217
42029,대구광역시 남구청,대구광역시 남구 명덕로16길 123,다목적,35.85290507,128.5769761
42030,대구광역시 남구청,대구광역시 남구 계명7길 8,다목적,35.8527461,128.5773566
42031,대구광역시 남구청,대구광역시 남구 성당로48길 75,다목적,35.85330138,128.5780913
42032,대구광역시 남구청,대구광역시 남구 성명공원길 49,다목적,35.84786064,128.5712354
42033,대구광역시 남구청,대구광역시 남구 성명공원길 52-2,다목적,35.84794502,128.571089
42034,대구광역시 남구청,대구광역시 남구 성명공원길 49,다목적,35.84786064,128.5712354
42035,대구광역시 남구청,대구광역시 남구 대명동 152(명덕공원-2),다목적,35.84306852,128.5879355
42036,대구광역시 남구청,대구광역시 남구 대명동 152(명덕공원-2),다목적,35.84306852,128.5879355
42037,대구광역시 남구청,대구광역시 남구 명덕시장길 29,다목적,35.845245,128.584048
42038,대구광역시 남구청,대구광역시 남구 대명로20길 28,다목적,35.83788648,128.5679247
42039,대구광역시 남구청,대구광역시 남구 대명로20길 28,다목적,35.83788648,128.5679247
42040,대구광역시 남구청,대구광역시 남구 대명로20길 28,다목적,35.83788648,128.5679247
42041,대구광역시 남구청,대구광역시 남구 대명11동 1501-2(앞산빨래터공원-1),다목적,35.83218926,128.5654969
42042,대구광역시 남구청,대구광역시 남구 대명11동 1501-2(앞산빨래터공원-1),다목적,35.83218926,128.5654969
42043,대구광역시 남구청,대구광역시 남구 대명11동 1501-2(앞산빨래터공원-1),다목적,35.83218926,128.5654969
42044,대구광역시 남구청,대구광역시 남구 자유3길 61 (대덕공원-2),다목적,35.83852999,128.5815371
42045,대구광역시 남구청,대구광역시 남구 자유3길 61 (대덕공원-2),다목적,35.83852999,128.5815371
42046,대구광역시 남구청,대구광역시 남구 자유3길 61 (대덕공원-2),다목적,35.83852999,128.5815371
42047,대구광역시 남구청,대구광역시 남구 관문시장4길 53,다목적,35.83619467,128.5608225
42048,대구광역시 남구청,대구광역시 남구 관문시장4길 53,다목적,35.83619467,128.5608225
42049,대구광역시 남구청,대구광역시 남구 관문시장4길 53,다목적,35.83619467,128.5608225
42050,대구광역시 남구청,대구광역시 남구 이천로19길 62-2(대명동주민쉼터),다목적,35.85014273,128.5954829
42051,대구광역시 남구청,대구광역시 남구 봉덕로5길 5,다목적,35.845542,128.592938
42052,대구광역시 남구청,대구광역시 남구 봉덕동 봉덕로22길 20-1,다목적,35.84372537,128.6016138
42053,대구광역시 남구청,대구광역시 남구 두류공원로16길 37-1,다목적,35.84424851,128.5723277
42054,대구광역시 남구청,대구광역시 남구 대명동 현충로23길 20,다목적,35.84299251,128.5786862
42055,대구광역시 남구청,대구광역시 남구 대명동 영선길 46,다목적,35.85362053,128.5921102
42056,대구광역시 남구청,대구광역시 남구 대명동 명덕로30길 34,다목적,35.85499348,128.5860088
42057,대구광역시 남구청,대구광역시 남구 명덕로18길 117,다목적,35.852754,128.578037
42058,대구광역시 남구청,대구광역시 남구 성명공원길 38-1,다목적,35.848235,128.571592
42059,대구광역시 남구청,대구광역시 남구 명덕시장길 26,다목적,35.84521255,128.5847733
42060,대구광역시 남구청,대구광역시 남구 대명로58길 24,다목적,35.84290243,128.5879148
42061,대구광역시 남구청,대구광역시 남구 앞산순환로 351-27,다목적,35.83227429,128.5646674
42062,대구광역시 남구청,대구광역시 남구 대명로20길 29,다목적,35.83795408,128.5681835
42063,대구광역시 남구청,대구광역시 남구 자유3길 50,다목적,35.838814,128.582267
42064,대구광역시 남구청,대구광역시 남구 대명로30길 25-1,다목적,35.83801611,128.5740838
42065,대구광역시 남구청,대구광역시 남구 관문시장6길 20,다목적,35.836266,128.560371
42066,대구광역시 남구청,대구광역시 남구 대명서4길 92-1,다목적,35.8324569,128.5641706
42067,대구광역시 남구청,대구광역시 남구 중앙대로26길 39,다목적,35.845916,128.593549
42068,대구광역시 남구청,대구광역시 남구 대명동 장전3길 148,다목적,35.84298118,128.5780938
42069,대구광역시 남구청,대구광역시 남구 두류공원로12길 17-15,다목적,35.843919,128.572418
42070,대구광역시 남구청,대구광역시 남구 명덕로32길 30,다목적,35.85512088,128.5864635
42071,대구광역시 남구청,대구광역시 남구 성당로48길 53,다목적,35.85335221,128.576896
42072,대구광역시 남구청,대구광역시 남구 성당로48길 75,다목적,35.85330138,128.5780913
42073,대구광역시 남구청,대구광역시 남구 성명공원길 41-1,다목적,35.84802371,128.5715988
42074,대구광역시 남구청,대구광역시 남구 안지랑로20길 49-2,다목적,35.8384182,128.5741244
42075,대구광역시 남구청,대구광역시 남구 관문시장1길 51,다목적,35.83567711,128.5597991
42076,대구광역시 남구청,대구광역시 남구 대명역6길 34-16,다목적,35.8329549,128.5636871
42077,대구광역시 남구청,대구광역시 남구 봉덕로5길 20,다목적,35.84614252,128.5933274
42078,대구광역시 남구청,대구광역시 남구 봉덕로6길 35-22(목련공원-1 (고정형)),다목적,35.8437275,128.5913943
42079,대구광역시 남구청,대구광역시 남구 봉덕동 봉덕로6길 35-32,다목적,35.84330215,128.5917453
42080,대구광역시 남구청,대구광역시 남구 중앙대로49길 81(대명공원-6),다목적,35.85528206,128.5859777
42081,대구광역시 남구청,대구광역시 남구 명덕로18길 113,다목적,35.85286007,128.5780217
42082,대구광역시 남구청,대구광역시 남구 계명7길 8,다목적,35.8527461,128.5773566
42083,대구광역시 남구청,대구광역시 남구 대명동 성명공원길 54,다목적,35.84776602,128.570822
42084,대구광역시 남구청,대구광역시 남구 명덕시장길 29(대명생태공원-2),다목적,35.84544296,128.5834364
42085,대구광역시 남구청,대구광역시 남구 대명로49길 86-26(대명제2공원-3),다목적,35.84578992,128.5825202
42086,대구광역시 남구청,대구광역시 남구 대명로36길 50(안지랑공원-6),다목적,35.83721093,128.5747089
42087,대구광역시 남구청,대구광역시 남구 안지랑로20길 61 (안지랑공원-7),다목적,35.83823867,128.574661
42088,대구광역시 남구청,대구광역시 남구 안지랑로18길 1-2(안지랑공원-8),다목적,35.83773637,128.5722664
42089,대구광역시 남구청,대구광역시 남구 대명역2길 71 (관문공원-6),다목적,35.8374576,128.5606861
42090,대구광역시 남구청,대구광역시 남구 관문시장4길 68(관문공원-7),다목적,35.83628254,128.5613973
42091,대구광역시 남구청,대구광역시 남구 골안길 132(백합공원-6),다목적,35.8327686,128.5630549
42092,대구광역시 남구청,대구광역시 남구 현충로40길 31 (대명소공원-1),다목적,35.84985331,128.5828489
42093,대구광역시 남구청,대구광역시 남구 현충로40길 31 (대명소공원-1),다목적,35.84985331,128.5828489
42094,대구광역시 남구청,대구광역시 남구 현충로40길 24-4(대명소공원-3),다목적,35.84973721,128.5826266
42095,대구광역시 남구청,대구광역시 남구 현충로40길 24-4(대명소공원-3),다목적,35.84973721,128.5826266
42096,대구광역시 남구청,대구광역시 남구 삼각지4길 17(대명소공원-5),다목적,35.85039846,128.583805
42097,대구광역시 남구청,대구광역시 남구 명덕시장길 29(대명생태공원-3),다목적,35.84544296,128.5834364
42098,대구광역시 남구청,대구광역시 남구 명덕시장길 29(대명생태공원-4),다목적,35.84544296,128.5834364
42099,대구광역시 남구청,대구광역시 남구 명덕시장길 29(대명생태공원-5),다목적,35.84544296,128.5834364
42100,대구광역시 남구청,대구광역시 남구 명덕시장길 29(대명생태공원-6),다목적,35.84544296,128.5834364
42101,대구광역시 남구청,대구광역시 남구 명덕시장길 29(대명제2공원-2),다목적,35.84526603,128.5839637
42102,대구광역시 남구청,대구광역시 남구 대명로20길 29,다목적,35.83788648,128.5679247
42103,대구광역시 남구청,대구광역시 남구 효서길 64,다목적,35.83814713,128.5952712
42104,대구광역시 남구청,대구광역시 남구 효서길 64,다목적,35.83814713,128.5952712
42105,대구광역시 남구청,대구광역시 남구 봉덕로5길 5(봉덕공원-4),다목적,35.84552265,128.5929132
42106,대구광역시 남구청,대구광역시 남구 명덕로18길 117,다목적,35.85277811,128.577895
42107,대구광역시 남구청,대구광역시 남구 대명동 성명공원길 38-2,다목적,35.84824902,128.5716844
42108,대구광역시 남구청,대구광역시 남구 대명로58길 24,다목적,35.84267227,128.5878662
42109,대구광역시 남구청,대구광역시 남구 대명로20길 29,다목적,35.83795408,128.5681835
42110,대구광역시 남구청,대구광역시 남구 대명동 자유3길 61,다목적,35.83848055,128.5815572
42111,대구광역시 남구청,대구광역시 남구 관문시장6길 20,다목적,35.83623333,128.5603565
42112,대구광역시 남구청,대구광역시 남구 중앙대로26길 39(봉덕공원-5),다목적,35.84589818,128.5935248
42113,대구광역시 남구청,대구광역시 남구 두류공원로12길 17-15,다목적,35.84384501,128.572346
42114,대구광역시 남구청,대구광역시 남구 봉덕2동 1094-6,생활방범,35.837669,128.605112
40302,대구광역시 남구청,대구광역시 남구 중앙대로52길 48,생활방범,35.85492248,128.5931162
40303,대구광역시 남구청,대구광역시 남구 명덕로48길 33,생활방범,35.85502608,128.5940359
40304,대구광역시 남구청,대구광역시 남구 양지남길 36,생활방범,35.85050208,128.575425
40305,대구광역시 남구청,대구광역시 남구 양지남길 36,생활방범,35.85050208,128.575425
40306,대구광역시 남구청,대구광역시 남구 대경1길 18,생활방범,35.84767965,128.5738104
40307,대구광역시 남구청,대구광역시 남구 대경길 148,생활방범,35.8450195,128.574068
40308,대구광역시 남구청,대구광역시 남구 중앙대로27길 39,생활방범,35.84328394,128.5899519
40309,대구광역시 남구청,대구광역시 남구 중앙대로31길 15-34,생활방범,35.84666814,128.588715
40310,대구광역시 남구청,대구광역시 남구 중앙대로31길 15-7,생활방범,35.84656325,128.589114
40311,대구광역시 남구청,대구광역시 남구 대명동 대명로15길 26-98,생활방범,35.84124786,128.5675731
40312,대구광역시 남구청,대구광역시 남구 두류공원로 41,생활방범,35.84145635,128.5727914
40313,대구광역시 남구청,대구광역시 남구 대경3길 20-1,생활방범,35.84586815,128.5737752
40314,대구광역시 남구청,대구광역시 남구 경상1길 21,생활방범,35.84693263,128.5735836
40315,대구광역시 남구청,대구광역시 남구 대경2길 6-1,생활방범,35.84679829,128.5734055
40316,대구광역시 남구청,대구광역시 남구 삼각지1길 35,생활방범,35.8492719,128.5856344
40317,대구광역시 남구청,대구광역시 남구 중앙대로40길 56,생활방범,35.8508517,128.5929326
40318,대구광역시 남구청,대구광역시 남구 중앙대로38길 29-62,생활방범,35.84956225,128.592578
40319,대구광역시 남구청,대구광역시 남구 대명동 중앙대로38길 29-17,생활방범,35.84910615,128.591855
40320,대구광역시 남구청,대구광역시 남구 대명동 중앙대로36길 20,생활방범,35.8484462,128.5916157
40321,대구광역시 남구청,대구광역시 남구 현충로40길 50,생활방범,35.84919063,128.5843835
40322,대구광역시 남구청,대구광역시 남구 중앙대로38길 2,생활방범,35.84912907,128.590831
40323,대구광역시 남구청,대구광역시 남구 중앙대로38길 2,생활방범,35.84912907,128.590831
40324,대구광역시 남구청,대구광역시 남구 대명동 중앙대로40길 48-2,생활방범,35.85035347,128.5929714
40325,대구광역시 남구청,대구광역시 남구 대명동 현충로40길 45 1,생활방범,35.84972276,128.5837446
40326,대구광역시 남구청,대구광역시 남구 용두1길 73,생활방범,35.83047755,128.6040503
40327,대구광역시 남구청,대구광역시 남구 효명길 145,생활방범,35.8337583,128.5933235
40328,대구광역시 남구청,대구광역시 남구 대명동 중앙대로47길 109,생활방범,35.85424305,128.5846414
42115,대구광역시 남구청,대구광역시 남구 봉덕2동 1094-6,생활방범,35.837669,128.605112
40329,대구광역시 남구청,대구광역시 남구 대명동 중앙대로31길 184,생활방범,35.85237203,128.5838748
40330,대구광역시 남구청,대구광역시 남구 대명동 현충로46길 5,생활방범,35.85187307,128.5826865
40331,대구광역시 남구청,대구광역시 남구 성당로58길 5,생활방범,35.85805822,128.5747933
40332,대구광역시 남구청,대구광역시 남구 대명동 양지로 31,생활방범,35.85120477,128.5754965
40333,대구광역시 남구청,대구광역시 남구 대명동 성당시장길 94,생활방범,35.84944279,128.5726496
40334,대구광역시 남구청,대구광역시 남구 대명동 두류공원로17길 39 1동,생활방범,35.84446254,128.5681039
40335,대구광역시 남구청,대구광역시 남구 대명동 두류공원로19길 43,생활방범,35.84462117,128.5668584
40336,대구광역시 남구청,대구광역시 남구 대명동 성당로 86-1,생활방범,35.84430371,128.5634576
40337,대구광역시 남구청,대구광역시 남구 대명동 대경5길 23,생활방범,35.84647964,128.5759494
40338,대구광역시 남구청,대구광역시 남구 대경5길 41-11,생활방범,35.84708563,128.575511
40339,대구광역시 남구청,대구광역시 남구 대명로14길 81,생활방범,35.83550871,128.564956
40340,대구광역시 남구청,대구광역시 남구 대명동 성당로 2,생활방범,35.83813245,128.5581961
40341,대구광역시 남구청,대구광역시 남구 대명로21길 24,생활방범,35.8406708,128.5692988
40342,대구광역시 남구청,대구광역시 남구 대명로25길 50,생활방범,35.84174167,128.5715536
40343,대구광역시 남구청,대구광역시 남구 양지남길 57,생활방범,35.85073936,128.5766888
40344,대구광역시 남구청,대구광역시 남구 대봉로28길 18-1,생활방범,35.85080058,128.6045106
40345,대구광역시 남구청,대구광역시 남구 이천로19길 32,생활방범,35.84999286,128.596622
40346,대구광역시 남구청,대구광역시 남구 봉덕로17길 11,생활방범,35.84535437,128.5995651
40347,대구광역시 남구청,대구광역시 남구 효성로 39,생활방범,35.83690471,128.5990005
40348,대구광역시 남구청,대구광역시 남구 봉덕동 봉덕로6길 9-1,생활방범,35.84465626,128.5931392
40349,대구광역시 남구청,대구광역시 남구 봉덕동 중앙대로22길 162,생활방범,35.84226496,128.5994567
40350,대구광역시 남구청,대구광역시 남구 봉덕동 대덕로29길 20-2,생활방범,35.84191536,128.5987532
40351,대구광역시 남구청,대구광역시 남구 봉덕남로 142,생활방범,35.84127873,128.5962799
40352,대구광역시 남구청,대구광역시 남구 이천로 5,생활방범,35.84151508,128.5976875
40353,대구광역시 남구청,대구광역시 남구 명덕로28길 56,생활방범,35.85390622,128.5853254
40354,대구광역시 남구청,대구광역시 남구 대경1길 57-22,생활방범,35.84916047,128.5751385
40355,대구광역시 남구청,대구광역시 남구 안지랑로 10,생활방범,35.83240338,128.5716636
40356,대구광역시 남구청,대구광역시 남구 대명동 대명남로 93-2,생활방범,35.83501006,128.5685763
40357,대구광역시 남구청,대구광역시 남구 대명동 대명복개로1길 43,생활방범,35.84144666,128.5609558
40358,대구광역시 남구청,대구광역시 남구 대명동 도촌길 78,생활방범,35.84078237,128.5685855
40359,대구광역시 남구청,대구광역시 남구 대명동 대명로 125,생활방범,35.83958762,128.571527
40360,대구광역시 남구청,대구광역시 남구 중앙대로 215,생활방범,35.85253007,128.590253
40058,대구광역시 남구청,대구광역시 남구 대명로14길 131-21,생활방범,35.83321173,128.5665668
40059,대구광역시 남구청,대구광역시 남구 관문시장1길 16-2,생활방범,35.83706085,128.5587905
40060,대구광역시 남구청,대구광역시 남구 이천로27길 18-1,생활방범,35.85243406,128.5976187
40061,대구광역시 남구청,대구광역시 남구 중앙대로34길 27,생활방범,35.84777939,128.5922215
40062,대구광역시 남구청,대구광역시 남구 고산4길 2,생활방범,35.83260623,128.6038299
40063,대구광역시 남구청,대구광역시 남구 성당로 136-18,생활방범,35.84649379,128.5681688
40064,대구광역시 남구청,대구광역시 남구 대명로10길 14,생활방범,35.83754465,128.5632658
40065,대구광역시 남구청,대구광역시 남구 대명동 성당로60길 80,생활방범,35.85694633,128.5784633
40066,대구광역시 남구청,대구광역시 남구 대덕초등길 51,생활방범,35.8308568,128.5603638
40067,대구광역시 남구청,대구광역시 남구 고산3길 83,생활방범,35.82955547,128.6028881
40068,대구광역시 남구청,대구광역시 남구 대명동 장전4길 12,생활방범,35.84237949,128.5757647
40069,대구광역시 남구청,대구광역시 남구 대명동 중앙대로31길 85,생활방범,35.84899506,128.5869498
40070,대구광역시 남구청,대구광역시 남구 이천로25길 26-1,생활방범,35.85199587,128.5962053
40071,대구광역시 남구청,대구광역시 남구 중앙대로36길 9-40,생활방범,35.84890879,128.5916653
40072,대구광역시 남구청,대구광역시 남구 봉덕로21길 53-29,생활방범,35.846943,128.600234
40073,대구광역시 남구청,대구광역시 남구 명덕로48길 64-2,생활방범,35.853757,128.593202
40074,대구광역시 남구청,대구광역시 남구 큰골9길 12,생활방범,35.834467,128.583655
40361,대구광역시 남구청,대구광역시 남구 현충로36길 12,생활방범,35.84863454,128.5814007
40362,대구광역시 남구청,대구광역시 남구 대명동 안지랑로 26,생활방범,35.83367495,128.5715177
40363,대구광역시 남구청,대구광역시 남구 현충로 39,생활방범,35.83648554,128.5793527
40364,대구광역시 남구청,대구광역시 남구 대명동 569-2 북편,생활방범,35.83214137,128.5699018
40365,대구광역시 남구청,대구광역시 남구 대명동 569-2 북편,생활방범,35.83214137,128.5699018
40366,대구광역시 남구청,대구광역시 남구 대명동 575-1 남편,생활방범,35.83281634,128.5701169
40367,대구광역시 남구청,대구광역시 남구 대명동 575-1 남편,생활방범,35.83281634,128.5701169
40368,대구광역시 남구청,대구광역시 남구 대명동 580-5 남편,생활방범,35.83347914,128.5671996
40369,대구광역시 남구청,대구광역시 남구 대명동 580-5 남편,생활방범,35.83347914,128.5671996
40370,대구광역시 남구청,대구광역시 남구 대명동 580-5 남편,생활방범,35.83347914,128.5671996
40371,대구광역시 남구청,대구광역시 남구 대명동 580-5 남편,생활방범,35.83347914,128.5671996
40372,대구광역시 남구청,대구광역시 남구 대명동 583-2,생활방범,35.83231027,128.5684973
40373,대구광역시 남구청,대구광역시 남구 대명동 584-19,생활방범,35.83219924,128.5672015
40374,대구광역시 남구청,대구광역시 남구 앞산순환로 367,생활방범,35.83259978,128.5661358
40375,대구광역시 남구청,대구광역시 남구 앞산순환로 367,생활방범,35.83259978,128.5661358
40376,대구광역시 남구청,대구광역시 남구 앞산순환로 367,생활방범,35.83259978,128.5661358
40377,대구광역시 남구청,대구광역시 남구 대명동 590-2,생활방범,35.83345286,128.5651296
40378,대구광역시 남구청,대구광역시 남구 대명동 595-1 남편,생활방범,35.83437224,128.565125
40379,대구광역시 남구청,대구광역시 남구 대명동 595-1 남편,생활방범,35.83437224,128.565125
40380,대구광역시 남구청,대구광역시 남구 대명동 595-1 남편,생활방범,35.83437224,128.565125
40381,대구광역시 남구청,대구광역시 남구 대명동 595-1 남편,생활방범,35.83437224,128.565125
40382,대구광역시 남구청,대구광역시 남구 대명동 대명남로 64,생활방범,35.83474213,128.5650502
40383,대구광역시 남구청,대구광역시 남구 대명동 대명남로 64,생활방범,35.83474213,128.5650502
40384,대구광역시 남구청,대구광역시 남구 대명동 597-4 남편,생활방범,35.83472785,128.566168
40385,대구광역시 남구청,대구광역시 남구 대명동 597-4 남편,생활방범,35.83472785,128.566168
40386,대구광역시 남구청,대구광역시 남구 대명동 601-5 남편,생활방범,35.83416428,128.5671713
40387,대구광역시 남구청,대구광역시 남구 대명동 601-5 남편,생활방범,35.83416428,128.5671713
40388,대구광역시 남구청,대구광역시 남구 대명동 608-16 동편,생활방범,35.83474496,128.570164
40389,대구광역시 남구청,대구광역시 남구 대명동 608-16 동편,생활방범,35.83474496,128.570164
40390,대구광역시 남구청,대구광역시 남구 대명동 610-5 남편,생활방범,35.83413844,128.5688203
40391,대구광역시 남구청,대구광역시 남구 대명동 610-5 남편,생활방범,35.83413844,128.5688203
40392,대구광역시 남구청,대구광역시 남구 대명동 610-5 남편,생활방범,35.83413844,128.5688203
40075,대구광역시 남구청,대구광역시 남구 두류공원로15길 15,생활방범,35.84291056,128.5702558
40076,대구광역시 남구청,대구광역시 남구 대명서안길 30-1,생활방범,35.83385856,128.5574065
40077,대구광역시 남구청,대구광역시 남구 명덕로42길 55-13 (1),생활방범,35.85397847,128.5926331
40078,대구광역시 남구청,대구광역시 남구 명덕로42길 55-13 (1),생활방범,35.85397847,128.5926331
